"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42"
"652",2022-02-17,-2.56514268190381,7.3954157014639,3.67964585780107,-1.34003961475382,1.07595948535449,-2.30983546119056,-4.56689310418758,5.52871654043199,2.44141612870595,0.699077006639922,24.5401868157584,11.4740003645417,-13.3556572428553,7.61152871514876,-6.37467281884562,-6.41974005558206,7.38764511218712,-5.38069131814511,-1.3488849041802,-2.40602764667834,1.61281701562961,-0.421663433650383,-8.02609824517895,-4.40027032165798,-10.8677741165482,7.55599648987964,0.773903809519846,-4.67060263979435,-6.71330062857959,-3.79010578757284,-10.5766150978098,-13.4984945008133,8.31943129509321,9.92838097512165,-17.336471156167,-1.32885011510966,-4.22953627900595,0.280933255333746,-5.73726089730471,-10.929241448823,-9.18174716461475,0.596333150038001
"653",2022-02-18,7.62556668200481,4.27912413045442,-1.34003961475382,1.25017246099097,-3.19190557887586,-5.24759551187292,5.7215159971062,0.770544869743669,0.783625555388105,22.657261031744,10.9773373232624,-12.0281886654133,7.48142109653445,-3.12175618684362,-5.8616624091177,7.32329600237335,-2.38846551939853,-1.54244088311106,-2.69268715520603,0.936813951964354,0.235537497175201,-8.53371882182361,-3.52525895492161,-18.5144128483213,7.03592119081039,0.95894522278126,-4.35843851698003,-6.45824206332011,-4.63834052783963,-9.92569330188738,-11.7733364476028,7.76003068786525,8.96812131410984,-18.3592565773594,1.24457772931055,-3.08873260128089,1.05814543629429,-13.1923294531184,-10.5019020678892,-9.22268430194698,0.567474244311097,5.90204600616323
"654",2022-02-19,3.67964585780107,-1.02116274655803,0.114640021899815,-2.39225001306323,-5.18037892551259,4.97374909568734,0.00216767033244851,0.624652262742629,22.8470653911543,10.5108691515592,-11.6586262755253,7.63002072748413,-6.39147185122137,-10.0579400948825,7.04336677933058,0.438562768002378,-1.40516082035191,-2.41946549174456,1.59132425702022,-0.156727985282341,-10.3927435925047,-4.32474500129317,-18.6238389289606,7.4960148077209,0.937873855247424,-5.40362955697867,-13.4061006080388,-6.60754370391512,-10.9837327678067,-10.5777534660367,7.8096128105514,8.85919646963104,-18.3715906348057,-1.93558705925118,-4.55126272810808,0.267197243515521,-12.9785364326901,-10.954594225517,-11.590972517694,-0.31679093011597,3.19152417573427,-3.9095770368644
"655",2022-02-20,-2.49217681612233,0.680662469203401,-2.65458715796074,-5.21978920998881,4.14712120988419,-2.33592283919395,0.724675945703692,21.7319506824442,10.1383505889752,-10.9826776867322,7.1159254063345,-5.93787131194576,-12.8952034734114,6.95923967747746,-0.806651577019758,-1.56010310433712,-2.74160352476636,1.30840623873653,-0.23105197143216,-9.86345832340788,-4.08412152546918,-21.1585024129521,7.08464260686036,1.87014639494121,-5.03172781812755,-9.93505854386282,-6.82605803311922,-10.6967238240612,-10.5551467740686,7.44194334715376,8.85437354396285,-17.3778662804731,2.50272628135225,-4.5837196635497,1.1044764053119,-13.3743785436554,-10.1941999122123,-9.0110121375991,0.0978473581213255,5.25288390738772,-5.7193013675332,-9.70385973607584
"656",2022-02-21,0.385655625513281,-2.51992144636231,-5.38537634893948,5.04875906158183,-2.35737589399198,0.299728269183477,22.657261031744,10.8096765126311,-11.0885566315491,7.46115492530521,-8.02809758157929,-13.2404682368133,6.71384424124911,2.67583798723826,-1.42548470245433,-2.30939821540191,2.85726378103258,-1.05345776022497,-11.7187576480416,-4.84686791793276,-18.5427239548198,7.22808041491212,-0.883330068070309,-5.25665023472673,-14.0367262509408,-6.33147857072406,-10.8549711919225,-11.6444633774817,7.54039344672609,9.16204272221465,-16.0612116823558,0.552181025081796,-4.30915841687075,0.898469913081354,-12.9785364326901,-10.4634949278189,-12.2488299317861,0.181448895645652,3.77894134009653,-5.40028639878721,-9.72055015178739,-18.5472054647791
"657",2022-02-22,-2.38534826607214,-5.67852830657082,4.44919977558282,-0.959434974363001,0.431471822375525,21.5404603009465,10.0718868238202,-10.667588946827,7.57725411390005,-11.5837727746882,-11.6779047244757,6.96054643766577,5.22542340108509,-1.50738540849491,-3.32368872113967,3.21694238288716,-0.36798752697761,-7.3747951004674,-4.47515792382574,-19.3205334440351,6.85934651752081,1.22634942204845,-5.32512021242575,-14.2967755808785,-3.22385669606727,-10.0124490932181,-3.52227106085251,7.63455867149837,9.74258463334395,-14.1166525866924,3.38055252635405,-3.12527285654294,0.980543519390797,-10.6236291846734,-10.5334325009754,-9.31818840347643,0.217326260290143,2.54763333242429,-5.27192137051478,-9.27083204262437,-13.8227685653944,4.88338293452852
"658",2022-02-23,-5.86330245207009,5.8528160418912,-3.06253969761343,0.281634600239554,26.0652811963426,10.5667521937599,-9.45947288141605,7.65331386972017,-9.91781273398651,-12.5939982595514,7.19165933821427,6.17718013171215,-1.29903619858792,-1.52025150767396,3.36347848881025,-2.50994171470694,-10.2604222752305,-4.94392508464528,-11.223275906803,7.08722347697836,2.80788303966808,-5.75320892923154,-14.4052083684372,-3.47479964156879,-10.490260721964,-6.71665633955542,7.39845526862765,11.6895384520146,-14.0787955587738,-2.51158124318431,-5.60677318293134,0.630345395198524,-0.857940797630943,-11.276702106906,-9.13687929959086,0.119478902168804,3.20410292072323,-6.8977042953519,-10.10874481135,-17.8914168207678,4.76564222871437,3.553208773355
"659",2022-02-24,5.21363924938359,-2.41007092754957,0.262994183510088,27.6341275681528,11.7786363870044,-10.984829673773,9.19901228482596,-6.84780556639936,-11.9408696628583,6.86356364098706,1.01366030095884,-1.99636706638275,-0.619404074041006,3.47027671286741,-2.49675813650864,-11.66318777082,-4.57633663962664,-6.87859996886513,6.72851849492287,3.37471185790686,-4.66109390992562,-11.1394349042206,-8.05166071729613,-11.4714796904618,-7.60370678749388,7.05392412915022,10.9168959688301,-15.7171433743664,-2.25055616139586,-2.19977811132685,0.850072928117243,-1.42008041314057,-11.1427607621277,-8.6061204975821,0.829736499490538,4.4421173198069,-6.97917519668919,-9.72306548540984,-16.0717605925567,4.45726071186292,5.36238632085752,9.06680746268936
"660",2022-02-25,-3.68760206114481,0.389786789138179,25.4803894203524,10.5680541284349,-13.9407967081693,9.15797755365132,-7.67939766669439,-10.9351074680216,6.9337684491582,-6.45096054322729,-1.59504090552506,-0.619404074041006,1.75930363052525,-4.87326019992632,-10.7545469476904,-4.16430966808343,-7.20141663639665,6.15923369222328,3.82006594441827,-2.55807982062334,-8.4167400838641,-8.24054711125009,-11.2267236363864,-11.6854410321948,7.73602008586074,11.2949129030791,-15.7523332528763,-3.08505028474494,-4.22953627900595,1.28277133582526,-1.69895631447799,-11.0819840031213,-6.08618473123889,1.65741598065695,6.62106275055224,-6.93687678343086,-9.29473390744069,-15.3938167560958,5.16696735422253,6.1319371520279,9.41447110524253,-4.70667891572014
"661",2022-02-26,0.407553731426163,27.3840154956144,9.81260653330851,-15.4320823430646,9.09671772705441,-5.99415873645676,-8.25219100019651,6.99307417100192,-6.14762830939083,-1.82221226045052,-0.865864388839402,0.852385672313428,-5.43132330213563,-8.25286913731722,-4.50459334245822,-6.83773545742306,6.15874046687889,2.65595104606523,-0.67479930169597,-7.53571766714648,-1.98470791423674,-10.9624713013994,-12.0882548472878,7.75823512128237,10.8923644274647,-18.4910089307265,-3.23140676117775,-1.65257167724832,1.04794728964532,-0.426803577662486,-11.0455277019118,-8.17503671475041,4.75065096796105,8.50694728517276,-2.04081182717807,-9.51283997274023,-16.8146542577379,5.06864707401955,5.45119969883696,7.69738014363445,-5.73377994654958,1.29626686239274
"662",2022-02-27,26.0711174266454,10.5304682758579,-14.1284649553246,9.38942392760547,-5.86462219776138,-7.79395334474917,6.710235640648,-6.74871188252824,-1.72874406963279,-0.619404074041006,1.44991644549298,-3.93368853540571,-6.29918540538835,-4.25877659668695,-7.02721706190648,6.25454949002555,2.96471119095953,-0.287665788444643,-6.77941622495992,-1.65155365660696,-10.4722397732889,-10.661451475486,7.51291583689726,10.997218053092,-17.4776671494086,-0.307117411850233,-0.834655171696932,1.07748720061949,-0.442585258393416,-10.1713811939134,-7.88171902807707,4.6767600394624,9.2507431345278,-1.70747429444903,-9.41957747351467,-14.3272097088752,4.80025455179352,7.09967109825444,8.07186974242205,-2.15997691371575,1.92280630710434,1.34807422765357
"663",2022-02-28,8.16725654322322,-13.7012600554156,8.19130583150071,-7.54260554592055,-8.1743480335738,6.65273730941608,-10.1385366075592,-2.49024057678659,-4.33865075614196,3.40790095241217,-0.816418768380041,-6.68237336474674,-4.05603535320732,-25.3673568228599,6.57203761665294,-0.238565674165641,-4.25117149688776,-7.86791644400795,-2.08766245349104,-10.3559658682148,-15.8162129192162,7.14896673304823,9.7658559603402,-13.7649147155845,2.34661819944263,-0.699565196602246,0.998570631358753,-14.0969170950151,-10.8598139387437,-7.91431623638352,1.18793566334039,7.75246802476205,-2.35894754744792,-9.34153707948702,-18.6593708632694,4.37995705663638,6.55039527649541,11.6306767774716,-0.229781604944161,1.92280630710434,1.20469923381083,-7.72463222127652
"664",2022-03-01,-17.7432809525499,7.71227977048102,-6.30445286351505,-7.73430274448156,6.49696443140038,-9.98130855294836,-3.55476857559118,-3.19367521069685,-0.145196435007687,-1.21919344964104,-14.3403023648153,-3.79977301956024,-23.6968847836992,6.14003900590432,2.21718306453967,-2.28476616003299,-7.02524749218087,-5.9070691533007,-10.1976090234031,-13.10224808303,7.10304715810782,12.1872773305438,-18.219357953174,-1.05050890585242,-5.11645777116225,0.788323566542354,-6.89512585619531,-11.1554574717128,-6.91103707160406,3.24500115907338,7.97608334015109,-3.78450853422192,-9.47285380914029,-18.5988672305251,4.51183602831993,7.41557032751482,7.4073353352377,-6.00355242435811,-1.20680316873782,1.08254258969845,-3.53187338086666,4.58438178267414
"665",2022-03-02,6.89811304062081,-7.54260554592055,-7.89635909384385,6.68725696909335,-9.52399367599722,-4.26134708057829,-2.10418250205271,3.46470641239884,-1.79860482328623,-5.3764984722952,-3.69910014813171,-22.5244603289917,4.92234783484349,2.22635359046933,-4.96642741705147,-8.27953417390005,-3.97510288109026,-9.92258415649576,-10.7930918886996,7.05667869152167,11.9847207693435,-13.8389753801593,1.99040348964015,-2.31824116152691,1.16596657919783,-3.99032153218331,-11.0819840031213,-5.69744872516322,0.212440631182844,6.12625105675091,-3.93397990029234,-9.34774797100553,-16.3837585008236,4.61815130709826,7.91126587545323,11.6336402461555,-2.42301589195381,1.11247500696008,1.20469923381083,-0.405230992479308,4.48914109774999,32.542844505091
"666",2022-03-03,-9.84781276598465,-8.02341184066475,6.79178012523707,-9.28220293679409,-3.78434383055027,-5.60798081676835,0.845723156066721,-1.00430276805851,-4.20465261983157,-3.61855476523114,-24.2860256343729,4.18692829531046,0.998711957948984,-5.53529163310122,-8.29237215377972,-1.65155365660696,-9.97208650555833,-13.1874043935404,6.82774395220529,10.3586778550962,-16.1144098479363,3.20551072337332,-0.700383766231078,1.27026295667092,-10.850706022559,-11.3249609832228,-6.33246521820687,0.195462227685134,6.81408001309007,-2.27856061512749,-9.24594510872934,-14.5554814522893,4.14103471523593,8.49604723504587,10.0805153809651,-0.75641882218192,1.92280630710434,1.20469923381083,-3.37725632188718,4.49763327595187,33.369755017317,35.4055341341349
"667",2022-03-04,-8.54986946635599,6.85488869581801,-7.97436845278041,-3.50938025327806,-3.38736058507985,3.35631764911477,-0.762448376641611,-5.3764984722952,-3.71007323130631,-24.3768226869389,4.9673854741026,3.42082327701797,-5.48826793677657,-7.0199879322989,-3.88127700563041,-10.1084447391634,-9.82251084346682,7.05392412915022,12.4492124133958,-13.7216992517499,2.417066521265,-1.4809786939752,1.23895458095993,-9.19148680044782,-11.3877576732995,-5.08184758689159,-0.942781533534961,8.21186833565137,-3.57781165290314,-9.34774797100553,-16.323981164297,4.34819934009758,8.435814626221,11.6306767774716,0.046679631573929,2.43003720482904,1.20469923381083,-6.27174929188352,4.39135554825796,33.3092899144844,35.4903425997764,8.37148423066056
"668",2022-03-05,7.41118445449824,-9.22169838146476,-4.27272217863947,-4.26188770143156,1.67631229725746,0.186553129403049,-4.86127744185312,-3.29759355857384,-24.3240880078875,5.45316106068109,2.78218646180268,-3.91345844969953,-3.63773788375529,-1.53898778857595,-9.98129508104423,-11.8397042734877,7.28988810355522,11.9228786707297,-15.6398744870866,3.78649218466013,-0.700383766231078,1.22861046579303,-5.99145309434099,-11.1899304200806,-5.68243685291682,2.41009768562695,10.0436472224495,-1.70637195307595,-9.17543212936002,-17.1067705964976,4.4135542529262,8.46327594063918,9.65691285338895,0.380125811300949,1.92328465490623,1.43607291111579,2.121122800653,4.62663350673273,33.0928268700383,36.5823065563409,9.82598436107549,1.50677313357571
"669",2022-03-06,-11.685369487824,-4.89708244611305,-7.82708194036384,1.160752318228,-0.167024851506216,-5.37421425720044,-3.62269698111291,-29.94946422085,0.953514196326983,1.57332877585984,-6.04366323283995,-2.60047725190202,-4.64225343688946,-10.0432340116734,-15.0783690586838,6.71970389474716,11.4451531965859,-17.3929921956714,2.58051617593604,-3.80177258004832,1.33336626981942,-14.6591951463206,-11.3636607491221,-5.61083737081213,1.37814162798595,8.54387561700619,-1.70747429444903,-9.82700885942631,-16.9619934452293,4.04819962013255,8.46327594063918,7.75085387285969,-0.125013422258264,3.16268887145352,0.865601196526845,-9.2045840367988,4.49336627015584,33.0932243814722,36.6119218328245,8.99482687417133,2.01840803910564,-177.212645563648
"670",2022-03-07,-3.18406365572118,-3.05398441906912,3.34521117992071,-0.21244885691767,-5.37535636474782,-3.31166174009678,-25.2754916714234,5.52960413870868,3.1684896560636,-4.4593022800296,-5.55868481315123,-1.65155365660696,-9.98129508104423,-6.40030787700412,6.9365491658777,12.4548596898167,-13.7216992517499,4.09850963286078,-0.699401482676477,0.869798327649912,-10.0834226143901,-10.872268825595,-5.28755312773074,0.559893095696333,8.81487087185361,-1.70648218721326,-9.89029180348183,-11.0525863724093,4.37089792515084,8.52605951932793,11.983310794716,1.29573261668417,3.27198501683076,0.551188242511629,-6.1045686884613,4.74539675833061,33.4415672647166,35.7520608099766,8.639534473015,2.59190802690547,-176.682632971826,28.0641546176254
"671",2022-03-08,-4.90862483148245,2.38012590517383,-0.639449674398107,-4.18733609397043,-3.38082759288544,-25.1457025236538,4.48358278890162,3.84099141722142,-5.66971373381111,-4.90200609483094,-1.65006631397149,-11.026826023401,-4.64759337967625,7.50445660986148,11.4262310304574,-13.2038619357953,4.83147461529139,-0.699292340059297,1.21221239991331,-12.4022823849478,-10.8814133827546,-5.25955384143804,-0.469407875229806,8.48517139818374,-1.70747429444903,-10.4281859859984,-10.7264477925647,5.01106838244096,8.51677200768758,12.033070810021,1.49868834709366,2.96139302978917,0.228527336070904,-7.41922937392736,4.71922474361362,33.4046059288469,35.0749793041785,8.53403648720123,1.50632833532604,-179.279141631438,27.0479460528578,23.0819345313021
"672",2022-03-09,2.43575040685038,-0.0415817968290665,-5.37535636474782,-3.56158724122714,-24.9381453998236,3.68542087535169,4.27138087278396,-5.55683763149292,-4.84639089616053,0.293612453595941,-10.580928489656,-5.16034050422122,7.35577825568867,12.7167000197086,-13.2583755732561,4.28715012722647,-0.699001293080156,1.26191748736528,-11.191944240469,-11.1892801404604,-4.93329581794974,-0.40319580792806,8.34492350486786,-1.70585752710184,-9.62956136546683,-8.38741187605892,4.91265008999624,8.68243149531414,12.5892713680784,1.8003349599122,3.10117182556756,0.932928221823188,-8.04436599738613,4.5432525879181,33.6921873825534,35.6640012268041,8.4295596322299,1.50606145637621,-176.892014972707,29.3695080392103,23.0043256832981,10.4975430573124
"673",2022-03-10,-1.9469380883698,-5.37535636474782,-3.64801970785421,-24.5700339888952,4.50849066879302,4.01105430479772,-4.93476370272077,-4.62440082740779,0.377580421429492,-10.6921153657677,-6.27942823303128,7.18984137801575,12.740119793009,-17.7281438571084,2.22840785169031,-0.699656148783234,1.18603163624347,-11.260423814167,-10.7036005169723,-5.06686430868757,0.437098704533316,9.18843232703373,-0.334691837844524,-9.88429052309854,-10.3316584310991,4.46619907826488,8.74897630982809,8.78088900309288,-0.278511859310875,3.12478803371214,0.995430180956773,-7.6366118312427,4.91805884702994,33.5499722464744,35.827904335271,8.65204615601975,2.62869157130193,-176.510815531372,29.3668569555598,22.6900034700723,10.3540673348253,7.57193974029139
"674",2022-03-11,-5.37535636474782,-3.65889634599282,-24.9187898915469,4.25924232366681,3.68797910787458,-2.99208745467328,-5.38561279689834,-0.0140340089943638,-11.1339716360861,-6.18082449074433,7.17358095828845,12.7622477676202,-17.5167672379113,3.69202108324247,-0.700383766231078,1.20890003739039,-10.0745145718723,-10.6303038431526,-5.31025679737576,1.57203371555799,9.45830606234148,-0.465647368343694,-9.74079672882723,-8.03318352684391,4.5621898175082,8.73555275967057,8.82175861234641,1.21155268683785,2.89889566618579,0.865601196526845,-6.01310655001929,4.93069253085735,33.3978446207307,36.6449809979653,9.72470561544982,2.70803341222784,-176.704223415789,31.8211498633487,22.5591315633696,10.2387126593364,7.42615595846339,0.796155909868931
